Student_ID,Age,Gender,Hours_Studied,Attendance,Sleep_Hours,Stress_Level,Screen_Time,Previous_GPA,Part_Time_Job,Study_Method,Diet_Quality,Internet_Quality,Extracurricular,Tutoring_Sessions_Per_Week,Family_Income_Level,Exam_Anxiety_Score,Grade,Final_Score,Hours_Bucket,Anxiety_Bucket,Study_Efficiency,Academic_Risk_Index,Engagement_Index,Wellness_Score,Learning_Efficiency
STU00122,21,Female,3.31,73.9,7.4,5.9,1.0,2.6,No,Hybrid,Poor,Average,No,3,Middle,3.8,A,88.19,2-4,Moderate (3-5),2.4460900000000003,-1.6333333333333337,69.49000000000001,33.1,4.303
STU00123,24,Male,6.27,77.1,6.5,5.3,4.6,3.75,No,Online,Poor,Good,Yes,2,High,1.0,A,97.94,6-8,Low (1-3),4.834169999999999,-3.866666666666667,77.65,35.5,4.198660714285714
STU00124,17,Female,5.26,83.8,7.1,4.0,3.9,2.84,No,Online,Poor,Excellent,Yes,0,Low,3.3,B,83.76,4-6,Moderate (3-5),4.40788,-1.9466666666666668,57.300000000000004,41.1,3.0486530612244893
STU00125,19,Male,4.85,92.1,6.5,7.2,5.9,2.76,No,Offline,Poor,Good,No,0,Low,4.9,B,75.8,4-6,Moderate (3-5),4.466849999999999,0.4800000000000004,51.38999999999999,14.299999999999999,1.9399999999999995
STU00126,19,Female,6.56,82.3,7.2,3.7,4.0,3.0,Yes,Hybrid,Good,Good,No,3,Middle,5.5,A,96.49,6-8,High (5-7),5.398879999999999,-1.6000000000000005,82.6,37.0,3.936
STU00127,17,Male,5.98,95.7,6.3,1.1,3.1,2.65,Yes,Online,Average,Good,No,2,Middle,3.6,A,92.36,4-6,Moderate (3-5),5.722860000000001,-2.6999999999999997,76.22,46.7,3.8651219512195127
STU00128,21,Female,5.72,76.4,7.5,7.8,3.4,3.22,No,Online,Poor,Excellent,No,1,Low,4.7,B,76.25,4-6,Moderate (3-5),4.37008,-1.1400000000000006,57.72,21.9,4.186
STU00129,24,Male,6.93,87.0,6.1,9.7,2.4,2.85,No,Hybrid,Poor,Good,No,1,Middle,2.3,A,97.9,6-8,Low (1-3),6.0291,-0.9000000000000004,65.59,5.6000000000000005,5.808970588235294
STU00130,20,Female,5.57,88.0,5.5,5.3,3.0,3.32,Yes,Online,Poor,Excellent,Yes,2,Middle,6.1,B,82.45,4-6,High (5-7),4.9016,-1.8399999999999999,79.91,10.200000000000003,4.6231
STU00131,17,Male,3.77,81.5,7.2,5.7,4.1,3.42,Yes,Offline,Good,Good,Yes,0,High,6.4,B,74.01,2-4,High (5-7),3.0725499999999997,-1.4399999999999986,51.910000000000004,24.299999999999997,2.528117647058824
STU00132,21,Female,4.28,86.7,7.5,5.5,3.5,4.0,No,Hybrid,Average,Good,No,1,Middle,5.0,A,92.79,4-6,Moderate (3-5),3.71076,-3.333333333333333,57.519999999999996,32.5,3.8044444444444445
STU00133,17,Male,3.96,69.9,7.6,6.9,4.2,2.35,No,Offline,Average,Average,Yes,0,Middle,5.9,C,64.17,2-4,High (5-7),2.76804,0.9666666666666668,47.84,23.799999999999997,1.7896153846153848
STU00134,17,Female,5.42,93.3,5.6,2.2,3.7,3.27,Yes,Offline,Average,Average,No,3,High,1.1,A,97.86,4-6,Low (1-3),5.0568599999999995,-4.206666666666667,83.57999999999998,41.7,3.770936170212766
STU00135,18,Male,2.84,88.2,5.0,1.2,4.3,3.05,Yes,Hybrid,Average,Good,Yes,2,High,6.7,B,73.61,2-4,High (5-7),2.50488,-2.033333333333333,71.8,23.9,1.6343396226415092
STU00136,21,Male,1.34,81.8,5.3,3.9,3.7,3.91,Yes,Online,Poor,Average,Yes,1,Middle,5.6,C,67.1,0-2,High (5-7),1.09612,-3.420000000000001,54.74,16.700000000000003,1.1147659574468087
STU00137,20,Female,5.18,76.6,8.5,8.1,3.4,3.04,No,Online,Poor,Good,Yes,0,Middle,5.0,C,68.67,4-6,Moderate (3-5),3.967879999999999,-0.5800000000000001,54.18,29.5,3.5789090909090904
STU00138,23,Male,2.33,88.5,8.0,6.0,1.9,3.77,No,Offline,Average,Average,No,2,Middle,4.5,A,93.33,2-4,Moderate (3-5),2.06205,-3.4066666666666663,62.39,36.5,3.0290000000000004
STU00139,18,Male,1.1,69.3,7.6,3.3,7.8,3.44,Yes,Online,Poor,Excellent,No,1,Low,5.5,B,72.13,0-2,High (5-7),0.7623,-1.3466666666666658,41.019999999999996,43.0,0.43
STU00140,17,Female,5.75,87.5,8.6,5.1,1.5,3.73,No,Online,Good,Average,Yes,1,Low,2.3,A,91.37,4-6,Low (1-3),5.03125,-4.493333333333334,70.25,53.6,8.579
STU00141,23,Non-Binary,3.58,89.4,8.3,3.8,4.5,3.25,No,Hybrid,Average,Excellent,Yes,2,Middle,3.2,A,94.67,2-4,Moderate (3-5),3.20052,-2.6666666666666665,74.5,54.4,2.1154545454545453
STU00142,22,Male,5.99,100.0,8.5,3.2,4.1,3.71,Yes,Hybrid,Average,Good,No,2,High,1.5,A,85.38,4-6,Low (1-3),5.99,-4.486666666666666,77.97,64.5,4.35743137254902
STU00143,23,Female,3.94,79.3,7.1,2.7,4.7,2.09,No,Offline,Poor,Average,Yes,1,Middle,5.5,C,69.24,2-4,High (5-7),3.1244199999999998,0.1200000000000001,61.54,41.0,1.4446666666666663
STU00144,17,Female,2.76,93.7,9.2,5.3,4.5,2.75,No,Online,Good,Good,No,2,Low,6.7,B,79.85,2-4,High (5-7),2.5861199999999998,0.0,65.76,45.4,1.38
STU00145,17,Male,2.51,86.4,8.8,5.3,2.2,2.58,Yes,Offline,Good,Average,No,1,Low,1.9,B,80.81,2-4,Low (1-3),2.16864,-2.0266666666666673,52.09,55.8,2.0236875
STU00146,24,Female,3.97,64.1,5.9,5.9,3.0,3.61,No,Offline,Average,Average,No,2,Middle,5.6,C,69.3,2-4,High (5-7),2.5447699999999998,-2.3866666666666667,57.55,12.700000000000003,3.582925
STU00147,21,Female,4.45,67.3,8.0,5.4,2.6,2.99,No,Hybrid,Poor,Average,No,0,Middle,5.1,A,88.99,4-6,High (5-7),2.99485,-1.6133333333333342,40.27,37.7,3.6959722222222227
STU00148,21,Non-Binary,3.35,74.8,8.9,3.0,5.1,2.65,No,Online,Good,Poor,Yes,2,Middle,4.7,A,97.17,2-4,Moderate (3-5),2.5058000000000002,-1.0333333333333332,67.97,59.9,1.4553278688524591
STU00149,18,Male,4.44,91.8,9.9,3.7,6.8,3.98,Yes,Offline,Good,Excellent,No,0,Middle,3.1,A,86.61,4-6,Moderate (3-5),4.07592,-3.426666666666666,50.04,71.2,2.265538461538462
STU00150,20,Female,1.93,94.7,6.5,4.7,3.7,3.42,Yes,Hybrid,Average,Poor,No,1,High,2.3,A,90.25,0-2,Low (1-3),1.8277100000000002,-3.2733333333333334,53.67,34.6,1.4043829787234041
STU00151,18,Male,5.03,77.7,7.5,5.9,3.6,3.22,Yes,Online,Good,Good,No,2,Middle,3.3,A,87.01,4-6,Moderate (3-5),3.90831,-2.173333333333334,66.17,35.6,3.5210000000000004
STU00152,19,Male,1.41,84.5,7.5,3.6,5.2,2.27,No,Offline,Average,Average,Yes,0,Middle,8.0,C,57.16,0-2,Very High (7-10),1.19145,1.0600000000000005,46.03,33.0,0.516241935483871
STU00153,17,Male,4.61,82.4,6.0,7.0,5.4,3.5,No,Hybrid,Poor,Good,No,0,High,2.3,B,77.39,4-6,Low (1-3),3.7986400000000007,-2.0999999999999996,46.790000000000006,18.1,2.52109375
STU00154,23,Non-Binary,6.39,55.4,6.9,2.7,4.5,3.3,No,Online,Average,Average,No,5,High,1.9,A,94.83,6-8,Low (1-3),3.5400599999999995,-3.5666666666666664,91.33,49.8,3.833999999999999
STU00155,22,Female,7.18,91.1,7.2,4.5,3.7,3.63,Yes,Online,Good,Good,No,0,Middle,3.6,A,85.47,6-8,Moderate (3-5),6.540979999999999,-3.326666666666666,57.98,38.7,5.5454042553191485
STU00156,17,Female,8.43,94.3,5.4,1.0,4.5,3.57,No,Online,Average,Good,Yes,4,High,2.2,A,94.48,8-12,Low (1-3),7.949489999999999,-4.573333333333332,111.00999999999999,42.4,5.471836363636363
STU00157,17,Female,1.89,57.8,7.4,1.7,4.1,3.13,Yes,Online,Average,Good,Yes,1,Middle,4.7,B,78.59,0-2,Moderate (3-5),1.09242,-2.76,46.790000000000006,51.4,1.1599411764705883
STU00158,18,Male,6.52,70.8,6.4,9.8,4.2,3.09,Yes,Online,Good,Average,No,1,Middle,6.8,B,80.19,6-8,High (5-7),4.61616,0.7533333333333339,57.879999999999995,-5.399999999999999,3.874384615384615
STU00159,22,Male,7.41,79.3,6.0,5.9,4.0,2.07,Yes,Offline,Poor,Good,No,2,Middle,3.0,B,78.65,6-8,Low (1-3),5.87613,0.16000000000000014,73.95,21.5,3.0677399999999997
STU00160,22,Male,6.96,79.3,6.0,5.7,3.7,3.43,Yes,Offline,Average,Average,Yes,3,Middle,4.0,A,86.9,6-8,Moderate (3-5),5.519279999999999,-2.3933333333333344,90.6,19.5,5.07931914893617
STU00161,22,Male,3.14,90.7,8.0,7.8,2.2,1.6799999999999997,Yes,Hybrid,Poor,Poor,No,0,Middle,6.5,D,52.6,2-4,High (5-7),2.84798,2.1400000000000006,45.7,21.5,1.6484999999999996
STU00162,18,Female,5.82,91.9,8.2,2.2,2.0,2.34,Yes,Online,Poor,Good,Yes,1,Middle,3.5,A,89.68,4-6,Moderate (3-5),5.34858,-2.113333333333333,72.22,60.5,4.5396
STU00163,17,Female,8.72,74.6,6.6,3.4,4.1,3.59,No,Online,Average,Good,Yes,3,High,1.5,A,92.58,8-12,Low (1-3),6.505120000000001,-4.18,94.0,44.5,6.138196078431373
STU00164,18,Male,2.01,86.9,6.7,6.6,5.2,3.37,No,Offline,Average,Good,Yes,0,Middle,5.5,D,52.82,2-4,High (5-7),1.74669,-0.9733333333333336,48.790000000000006,17.5,1.092532258064516
STU00165,21,Male,5.95,73.7,4.4,2.4,2.9,3.31,No,Offline,Good,Good,Yes,3,Middle,3.2,A,87.61,4-6,Moderate (3-5),4.38515,-3.7866666666666666,85.33000000000001,22.4,5.0498717948717955
STU00166,21,Male,7.22,77.1,7.0,4.2,4.5,3.38,Yes,Online,Average,Average,Yes,2,Low,5.6,B,80.39,6-8,High (5-7),5.5666199999999995,-1.9933333333333332,80.5,32.2,4.437018181818181
STU00167,18,Male,3.61,82.5,9.0,1.0,5.5,2.32,No,Offline,Good,Average,Yes,4,High,4.1,A,98.52,2-4,Moderate (3-5),2.9782499999999996,-1.1066666666666665,91.83,72.7,1.2884923076923076
STU00168,22,Female,6.17,85.6,7.6,5.9,1.9,2.28,Yes,Offline,Good,Poor,Yes,2,High,1.6,A,91.79,6-8,Low (1-3),5.2815199999999995,-1.4266666666666663,80.75,41.7,4.850896551724138
STU00169,24,Female,2.86,73.9,8.3,8.0,4.9,2.57,Yes,Online,Average,Good,No,1,Middle,5.3,C,62.2,2-4,High (5-7),2.1135400000000004,0.9266666666666676,48.14,27.1,1.2457966101694913
STU00170,17,Female,3.38,99.2,7.2,6.6,2.5,3.2,Yes,Offline,Average,Good,No,2,High,4.2,B,75.1,2-4,Moderate (3-5),3.35296,-1.9666666666666668,69.82000000000001,26.4,3.0902857142857143
STU00171,18,Male,3.37,82.2,6.2,3.9,2.8,3.21,Yes,Online,Average,Average,No,2,High,7.4,B,83.38,2-4,Very High (7-10),2.7701400000000005,-1.7199999999999998,62.99,20.299999999999997,2.846763157894737
STU00172,18,Male,5.38,80.2,7.0,3.4,3.1,2.5,No,Hybrid,Poor,Good,Yes,2,High,5.1,B,79.87,4-6,High (5-7),4.314760000000001,-1.1333333333333333,76.22,37.7,3.280487804878049
STU00173,18,Male,4.82,87.9,8.5,7.3,4.8,3.22,Yes,Hybrid,Good,Good,Yes,2,Middle,2.6,A,86.49,4-6,Low (1-3),4.23678,-1.540000000000001,77.62,40.7,2.675931034482759
STU00174,24,Female,6.91,73.9,8.0,1.0,6.1,3.12,No,Offline,Good,Good,No,3,Middle,2.9,A,88.71,6-8,Low (1-3),5.106490000000001,-2.9066666666666667,80.29,66.3,3.0365070422535214
STU00175,24,Female,3.12,83.3,6.0,4.2,4.8,2.62,Yes,Offline,Average,Good,No,2,Low,4.7,B,71.45,2-4,Moderate (3-5),2.59896,-0.6733333333333338,62.68,24.9,1.4093793103448278
STU00176,19,Male,4.74,55.7,6.1,3.0,4.6,3.21,Yes,Hybrid,Good,Good,Yes,3,High,4.1,A,95.92,4-6,Moderate (3-5),2.6401800000000004,-2.52,74.5,33.7,2.7170357142857147
STU00177,21,Female,6.92,63.0,7.9,5.7,2.9,3.24,No,Offline,Average,Good,Yes,3,High,4.7,A,91.11,6-8,Moderate (3-5),4.3596,-2.046666666666667,83.96000000000001,36.4,5.748923076923077
STU00178,23,Female,6.12,76.5,7.5,3.0,1.8,4.0,Yes,Online,Poor,Average,No,1,High,3.9,A,96.26,6-8,Moderate (3-5),4.6818,-5.1,58.96,48.3,8.742857142857144
STU00179,22,Female,2.35,75.5,9.0,5.8,4.3,2.66,Yes,Offline,Average,Average,No,0,Middle,5.0,B,70.63,2-4,Moderate (3-5),1.77425,-0.2866666666666662,37.25,46.0,1.179433962264151
STU00180,20,Female,6.33,76.6,6.0,1.7,5.3,3.57,No,Offline,Average,Average,No,3,Middle,3.9,A,88.41,6-8,Moderate (3-5),4.84878,-3.506666666666667,79.63,39.8,3.5869999999999997
STU00181,24,Female,4.04,73.7,4.7,2.8,6.5,2.99,No,Online,Average,Good,No,3,Middle,4.9,B,73.87,4-6,Moderate (3-5),2.97748,-1.246666666666667,71.60000000000001,18.299999999999997,1.6106133333333335
STU00182,23,Female,5.77,86.0,7.1,6.9,7.2,3.06,No,Hybrid,Average,Excellent,No,0,Middle,1.4,A,89.16,4-6,Low (1-3),4.962199999999999,-0.9533333333333331,51.709999999999994,32.3,2.1531951219512195
STU00183,24,Male,5.6,92.3,5.3,9.8,2.9,3.11,Yes,Online,Average,Good,No,0,Middle,5.3,C,68.39,4-6,High (5-7),5.168799999999999,-0.21999999999999975,53.72,-11.899999999999999,4.465641025641025
STU00184,22,Male,7.44,75.1,6.5,3.0,5.9,2.74,Yes,Online,Average,Average,Yes,2,Low,3.4,A,86.15,6-8,Moderate (3-5),5.587439999999999,-1.38,80.36,39.8,2.954434782608696
STU00185,20,Male,5.23,90.5,6.6,1.2,5.0,2.4,Yes,Online,Average,Good,No,1,High,1.7,A,86.58,4-6,Low (1-3),4.73315,-2.1666666666666665,61.89,54.9,2.092
STU00186,19,Male,1.29,84.0,7.1,7.3,4.1,3.51,Yes,Hybrid,Poor,Excellent,Yes,1,Middle,8.4,B,78.27,0-2,Very High (7-10),1.0836,-0.4200000000000008,55.47,9.299999999999997,0.8878235294117647
STU00187,18,Female,2.26,68.1,9.7,5.4,4.7,2.46,No,Offline,Poor,Excellent,No,1,High,6.3,C,63.21,2-4,High (5-7),1.5390599999999997,0.546666666666666,44.019999999999996,51.1,0.9753684210526314
STU00188,19,Female,6.46,66.7,7.9,1.0,7.3,2.67,Yes,Offline,Poor,Good,No,4,Middle,4.1,A,89.32,6-8,Moderate (3-5),4.30882,-1.206666666666667,86.06,61.7,2.0780963855421684
STU00189,24,Male,4.48,80.7,6.7,3.7,1.7,3.33,No,Hybrid,Poor,Excellent,No,0,Middle,2.9,A,98.42,4-6,Low (1-3),3.6153600000000004,-3.893333333333334,45.72,39.8,5.525333333333334
STU00190,19,Female,7.28,90.9,6.2,5.2,1.6,3.48,No,Hybrid,Average,Poor,No,2,Low,5.3,A,87.4,6-8,High (5-7),6.617520000000001,-2.9266666666666667,78.2,20.1,9.744
STU00191,23,Male,5.55,71.0,8.5,5.6,3.2,3.35,No,Offline,Average,Average,Yes,3,High,1.7,A,98.85,4-6,Low (1-3),3.9404999999999997,-3.2,83.05000000000001,51.9,4.426785714285715
STU00192,17,Male,3.5,59.2,6.9,7.0,2.9,3.0,No,Offline,Average,Poor,Yes,2,High,4.8,B,71.06,2-4,Moderate (3-5),2.072,-1.0999999999999996,62.18000000000001,19.6,2.6923076923076925
STU00193,24,Male,7.16,89.9,5.6,6.2,4.6,3.98,No,Offline,Average,Good,No,3,Low,2.1,A,97.04,6-8,Low (1-3),6.43684,-3.66,87.44000000000001,18.7,5.088714285714286
STU00194,24,Male,3.39,91.7,7.5,3.3,4.0,2.6,Yes,Offline,Average,Poor,No,4,Low,4.6,A,97.6,2-4,Moderate (3-5),3.1086300000000002,-1.2333333333333338,86.85000000000001,44.7,1.7628
STU00195,23,Male,0.89,77.9,5.9,1.4,1.0,2.44,No,Online,Average,Good,Yes,1,Middle,3.8,B,73.88,0-2,Moderate (3-5),0.69331,-2.8133333333333335,51.830000000000005,40.6,1.0858
STU00196,21,Female,9.13,91.1,7.7,4.8,1.0,3.01,No,Offline,Average,Good,No,4,Middle,5.4,A,94.44,8-12,High (5-7),8.31743,-2.2866666666666666,103.83,36.8,13.74065
STU00197,20,Male,1.18,100.0,9.2,6.3,3.4,2.19,No,Online,Poor,Average,Yes,0,Low,6.8,D,49.14875000000002,0-2,High (5-7),1.18,1.12,51.54,40.1,0.5873181818181816
STU00198,18,Non-Binary,6.27,71.7,5.8,7.9,4.1,2.96,No,Hybrid,Average,Excellent,Yes,1,Middle,6.2,B,74.43,6-8,High (5-7),4.49559,0.1466666666666674,65.49000000000001,-0.10000000000000142,3.6390588235294112
STU00199,23,Male,6.88,76.3,7.4,7.1,6.3,2.41,Yes,Hybrid,Average,Average,Yes,0,Middle,5.1,B,82.87,6-8,High (5-7),5.24944,1.3466666666666667,59.16,23.200000000000003,2.271342465753425
STU00200,20,Male,5.29,76.4,6.6,4.4,2.8,3.17,Yes,Offline,Average,Average,No,3,Middle,5.8,A,86.29,4-6,High (5-7),4.0415600000000005,-2.006666666666667,76.43,26.6,4.4129736842105265
STU00201,22,Male,1.63,91.0,6.7,3.6,4.4,2.27,Yes,Offline,Average,Good,Yes,1,High,4.4,C,63.51,0-2,Moderate (3-5),1.4833,-0.4066666666666663,59.29,35.8,0.6852037037037036
STU00202,20,Female,7.03,71.7,8.4,7.9,2.1,2.98,Yes,Online,Average,Poor,No,3,Middle,4.8,A,98.93,6-8,Moderate (3-5),5.040510000000001,-1.0266666666666673,79.77000000000001,30.1,6.757870967741935
STU00203,22,Male,2.12,77.1,4.5,6.7,7.1,2.54,No,Offline,Average,Good,Yes,0,High,4.2,D,49.14875000000002,2-4,Moderate (3-5),1.63452,0.9199999999999999,45.2,-1.1000000000000014,0.6647901234567902
STU00204,23,Female,2.31,92.9,6.2,3.7,2.4,2.51,Yes,Online,Average,Excellent,Yes,3,Low,4.1,A,88.91,2-4,Moderate (3-5),2.1459900000000003,-1.6199999999999997,82.09,31.200000000000003,1.7053235294117648
STU00205,24,Female,4.28,90.4,8.7,4.3,3.3,3.63,Yes,Hybrid,Average,Excellent,No,3,Middle,2.6,A,97.98,4-6,Low (1-3),3.86912,-3.86,79.0,57.7,3.6131162790697675
STU00206,24,Female,6.58,90.8,6.3,6.0,3.6,3.06,No,Online,Average,Excellent,No,1,Low,1.4,A,96.97,6-8,Low (1-3),5.97464,-2.4533333333333336,66.06,28.8,4.377130434782609
STU00207,21,Female,5.6,71.1,5.6,1.0,3.8,3.37,No,Online,Average,Average,Yes,1,Middle,2.8,A,87.78,4-6,Low (1-3),3.9815999999999994,-4.206666666666667,63.239999999999995,42.6,3.9316666666666666
STU00208,23,Male,6.62,84.7,6.6,6.4,4.7,2.16,Yes,Online,Good,Good,Yes,1,High,3.7,B,79.69,6-8,Moderate (3-5),5.60714,0.6133333333333333,71.74000000000001,22.9,2.5086315789473685
STU00209,22,Male,4.11,74.5,7.3,4.4,3.2,2.95,No,Offline,Good,Poor,No,3,High,3.8,A,87.83,4-6,Moderate (3-5),3.0619500000000004,-2.100000000000001,72.13,39.6,2.8867857142857143
STU00210,20,Male,4.66,89.5,7.5,2.5,5.1,2.99,Yes,Offline,Poor,Average,Yes,4,High,2.9,A,94.38,4-6,Low (1-3),4.1707,-2.4800000000000004,97.78000000000002,53.8,2.2841639344262297
STU00211,20,Female,2.73,85.3,8.1,2.4,4.3,3.63,No,Online,Average,Poor,No,2,Middle,4.8,B,79.52,2-4,Moderate (3-5),2.32869,-3.4266666666666663,62.309999999999995,54.6,1.8697924528301888
STU00212,22,Male,4.37,87.4,8.8,3.2,2.9,2.92,No,Hybrid,Good,Average,No,3,High,2.2,A,98.28,4-6,Low (1-3),3.8193800000000007,-3.073333333333333,78.07000000000001,65.4,3.271897435897436
STU00213,19,Male,6.19,78.6,8.0,5.6,3.2,3.07,No,Online,Average,Excellent,Yes,1,Middle,3.0,A,94.63,6-8,Low (1-3),4.86534,-2.206666666666666,68.00999999999999,43.0,4.5245952380952374
STU00214,21,Non-Binary,4.4,81.8,7.7,3.6,3.5,2.27,No,Offline,Good,Average,No,4,Low,3.5,A,90.54,4-6,Moderate (3-5),3.5992,-1.0066666666666668,85.92,48.5,2.219555555555556
STU00215,17,Male,5.95,84.1,7.8,7.8,4.2,3.34,No,Hybrid,Good,Good,No,3,Middle,4.1,A,92.16,4-6,Moderate (3-5),5.00395,-1.3133333333333335,81.49000000000001,26.700000000000003,3.8217307692307694
STU00216,24,Female,3.85,78.3,5.8,6.1,5.2,2.7,No,Offline,Average,Good,Yes,1,Middle,7.1,C,63.27,2-4,Very High (7-10),3.01455,0.7333333333333325,60.870000000000005,6.200000000000003,1.6766129032258066
STU00217,18,Female,3.82,83.6,7.8,4.4,5.1,2.54,No,Offline,Average,Good,Yes,1,Middle,6.3,B,75.1,2-4,High (5-7),3.19352,0.18666666666666654,62.9,37.1,1.5906229508196723
STU00218,20,Male,5.08,70.7,8.7,7.7,0.5,2.53,No,Offline,Average,Excellent,Yes,0,Low,4.9,B,81.92,4-6,Moderate (3-5),3.5915600000000003,-0.6933333333333325,51.52,33.8,8.568266666666666
STU00219,18,Male,4.61,68.6,6.5,8.8,6.1,2.22,No,Hybrid,Poor,Average,No,0,Middle,7.2,D,51.85,4-6,Very High (7-10),3.16246,2.9266666666666667,41.269999999999996,-0.6000000000000014,1.4414366197183102
STU00220,17,Male,6.18,63.3,7.8,8.1,2.9,2.31,No,Hybrid,Good,Good,No,4,Middle,4.9,B,83.36,6-8,Moderate (3-5),3.91194,0.6799999999999997,83.85999999999999,22.799999999999997,3.6604615384615387
STU00221,23,Female,5.36,78.9,8.2,7.5,2.8,2.39,No,Hybrid,Good,Good,Yes,1,Low,3.3,A,93.9,4-6,Moderate (3-5),4.22904,-0.24666666666666615,65.64,34.6,3.3711578947368426
STU00222,18,Female,8.48,88.7,7.2,4.5,4.4,2.96,No,Hybrid,Average,Poor,Yes,1,Middle,4.8,A,98.3,8-12,Moderate (3-5),7.5217600000000004,-1.3533333333333326,78.92,35.1,4.648296296296296
STU00223,17,Female,4.56,84.7,7.3,7.0,1.5,2.93,No,Online,Average,Good,Yes,1,Middle,2.5,A,92.53,4-6,Low (1-3),3.8623199999999995,-2.193333333333334,65.56,30.5,5.34432
STU00224,24,Female,4.55,60.7,5.9,6.2,6.0,2.85,Yes,Offline,Average,Excellent,Yes,0,Middle,2.7,C,63.61,4-6,Low (1-3),2.76185,-0.7333333333333334,45.93,19.9,1.8524999999999998
STU00225,22,Female,2.92,84.4,6.3,9.6,4.3,3.26,Yes,Offline,Poor,Poor,Yes,1,High,3.8,C,68.97,2-4,Moderate (3-5),2.46448,-0.6200000000000001,60.52,3.6000000000000014,1.796075471698113
STU00226,19,Male,5.05,80.8,7.7,5.0,2.1,2.65,No,Offline,Good,Poor,No,4,Middle,5.5,A,99.38,4-6,High (5-7),4.080399999999999,-1.0999999999999996,87.47,35.5,4.316935483870967
STU00227,24,Male,6.37,78.8,9.1,8.1,5.4,4.0,Yes,Offline,Good,Average,Yes,2,Middle,2.9,A,99.93,6-8,Low (1-3),5.019559999999999,-2.533333333333334,78.63,41.8,3.9812499999999997
STU00228,20,Female,3.52,82.7,5.9,3.7,1.5,2.98,No,Offline,Good,Good,Yes,0,High,5.0,B,81.29,2-4,Moderate (3-5),2.9110400000000003,-2.56,51.64000000000001,25.5,4.19584
STU00229,17,Male,4.9,86.1,8.8,2.9,3.9,3.66,No,Online,Average,Good,No,2,Middle,3.8,A,86.64,4-6,Moderate (3-5),4.2189000000000005,-3.786666666666667,69.14,62.1,3.66
STU00230,18,Male,6.44,94.0,6.8,2.9,4.8,2.59,No,Hybrid,Poor,Good,Yes,2,High,4.6,A,93.04,6-8,Moderate (3-5),6.0536,-1.0799999999999992,84.91999999999999,39.7,2.875793103448276
STU00231,20,Female,4.75,92.8,6.0,6.4,3.5,2.58,No,Offline,Average,Good,Yes,3,Middle,4.6,B,82.62,4-6,Moderate (3-5),4.4079999999999995,-0.3266666666666671,89.37,14.200000000000001,2.7233333333333336
STU00232,19,Male,3.96,99.4,4.4,2.9,5.5,2.43,Yes,Offline,Average,Excellent,Yes,1,Low,5.2,B,71.08,2-4,High (5-7),3.93624,-0.3266666666666671,69.64,13.899999999999999,1.4804307692307692
STU00233,22,Female,6.95,86.3,6.7,4.9,4.2,2.86,No,Hybrid,Poor,Good,Yes,2,Middle,4.5,A,95.91,6-8,Moderate (3-5),5.99785,-1.1866666666666656,83.37,29.0,3.8225
STU00234,23,Female,5.19,74.6,7.6,3.9,1.1,2.68,Yes,Offline,Poor,Excellent,No,1,Middle,4.0,B,79.02,4-6,Moderate (3-5),3.8717400000000004,-2.3600000000000003,55.410000000000004,44.5,6.623428571428572
STU00235,20,Male,5.79,93.7,5.5,5.6,3.1,3.22,No,Offline,Poor,Excellent,No,2,Low,4.2,A,95.11,4-6,Moderate (3-5),5.42523,-2.1400000000000006,74.85000000000001,14.399999999999999,4.5472682926829275
STU00236,23,Female,7.34,68.5,6.9,6.1,6.2,3.1,No,Hybrid,Good,Good,Yes,2,Low,3.7,A,90.42,6-8,Moderate (3-5),5.027900000000001,-0.8666666666666671,77.42,27.4,3.160277777777778
STU00237,17,Male,7.29,88.8,7.1,5.4,4.1,2.05,Yes,Offline,Average,Good,Yes,2,Low,3.5,A,94.58,6-8,Moderate (3-5),6.47352,0.2333333333333334,85.39,33.5,2.9302941176470587
STU00238,19,Male,4.31,70.4,7.7,6.7,4.8,2.16,No,Online,Good,Excellent,Yes,0,Middle,4.8,C,59.59,4-6,Moderate (3-5),3.03424,1.1133333333333333,49.09,29.1,1.6051034482758622
STU00239,18,Male,3.95,74.8,7.5,2.2,3.7,3.06,No,Offline,Good,Excellent,No,1,High,4.0,A,85.67,2-4,Moderate (3-5),2.9546,-2.82,51.77,52.0,2.5717021276595746
STU00240,19,Male,5.57,92.6,7.1,4.5,3.1,4.0,No,Online,Poor,Poor,No,3,High,2.7,A,97.03,4-6,Low (1-3),5.15782,-4.566666666666666,83.75,40.4,5.434146341463415
STU00241,19,Female,4.73,74.4,8.1,2.3,4.1,3.2,No,Online,Poor,Poor,No,3,Middle,5.4,A,94.98,4-6,High (5-7),3.519120000000001,-2.466666666666667,73.95,53.3,2.967843137254903
STU00242,21,Male,1.2,91.1,7.6,4.4,5.6,2.91,Yes,Online,Average,Excellent,Yes,0,Middle,3.2,C,64.14,0-2,Moderate (3-5),1.0932,-1.4200000000000008,48.04,44.4,0.5290909090909092
STU00243,19,Male,7.55,86.8,6.8,1.0,3.4,3.5,No,Offline,Average,Average,Yes,4,Low,4.8,A,98.35,6-8,Moderate (3-5),6.5534,-3.9333333333333336,105.37,48.6,6.0056818181818175
STU00244,19,Male,5.04,79.2,6.6,1.0,4.4,3.19,No,Online,Good,Excellent,No,2,Middle,1.4,A,89.74,4-6,Low (1-3),3.99168,-4.113333333333333,66.80000000000001,56.8,2.977333333333333
